city,state_id,state_name,county_name,zip,lat,lng,population
Lockport,NY,New York,Niagara,14094 14095,43.1706128,-78.6903098,21165
Niagara Falls,NY,New York,Niagara,14303 14302 14301 14305 14304,43.0944999,-79.0567111,50193
North Tonawanda,NY,New York,Niagara,14120,43.038668,-78.8642034,31568
Rochester,NY,New York,Monroe,14608 14609 14606 14607 14604 14605 14627 14620 14621 14619 14615 14614 14617 14611 14610 14613 14612 14602 14603 14638 14639 14642 14643 14644 14646 14647 14649 14650 14651 14652 14653 14692 14694,43.1547845,-77.6155568,210565
Wyoming,MI,Michigan,Kent,49509 49418 49519 49548 49528,42.9133602,-85.7053085,72125
Gloversville,NY,New York,Fulton,12078,43.0528506,-74.3437467,15665
Johnstown,NY,New York,Fulton,12095,43.0067399,-74.3676357,8743
Fairmount,NY,New York,Onondaga,13219 13031,43.0472886,-76.2385383,10224
Syracuse,NY,New York,Onondaga,13210 13214 13290 13224 13207 13206 13205 13204 13203 13202 13208 13201 13217 13218 13220 13221 13225 13235 13244 13250 13251 13252 13261,43.0481221,-76.1474244,145170
Clear Lake,IA,Iowa,Cerro Gordo,50428,43.1380151,-93.3793725,7777
Mason City,IA,Iowa,Cerro Gordo,50401 50402,43.1535728,-93.2010367,28079
Spencer,IA,Iowa,Clay,51301,43.1413578,-95.1444393,11233
Charles City,IA,Iowa,Floyd,50616,43.0663613,-92.6724112,7652
Zeeland,MI,Michigan,Ottawa,49464,42.8125246,-86.018651,5504
Oneida,NY,New York,Madison,13421,43.0925684,-75.6512931,11393
Batavia,NY,New York,Genesee,14020 14021,42.9981156,-78.1875167,15465
Buffalo,NY,New York,Erie,14208 14209 14202 14203 14201 14206 14207 14204 14220 14222 14218 14211 14210 14213 14212 14215 14214 14216 14205 14231 14233 14240 14241 14260 14263 14264 14265 14267 14269 14270 14272 14273 14276 14280,42.8864468,-78.8783689,261310
Lackawanna,NY,New York,Erie,14218,42.8256142,-78.8233664,18141
North Sioux City,SD,South Dakota,Union,57049,42.5272168,-96.4830864,2530
Fayette,IA,Iowa,Fayette,52142,42.8419255,-91.8021071,1338
West Union,IA,Iowa,Fayette,52175,42.9627564,-91.8082167,2486
Amsterdam,NY,New York,Montgomery,12010,42.9386856,-74.1881858,18620
Canandaigua,NY,New York,Ontario,14424,42.8742314,-77.2880382,10545
Geneva,NY,New York,Ontario,14456,42.8689552,-76.9777436,13261
Rensselaer,NY,New York,Rensselaer,12144,42.6425795,-73.742898,9392
Schenectady,NY,New York,Schenectady,12305 12304 12307 12308 12301 12325 12345,42.8142432,-73.9395687,66135
Sioux Rapids,IA,Iowa,Buena Vista,50585,42.8933093,-95.1511051,775
Storm Lake,IA,Iowa,Buena Vista,50588,42.6410915,-95.2097179,10600
Rolfe,IA,Iowa,Pocahontas,50581,42.8127501,-94.5269204,584
Dakota City,IA,Iowa,Humboldt,50529 50548,42.7221935,-94.1971836,843
Humboldt,IA,Iowa,Humboldt,50548,42.7208047,-94.2152402,4690
Hampton,IA,Iowa,Franklin,50441,42.7419176,-93.2024233,4461
Sheffield,IA,Iowa,Franklin,50475,42.8933018,-93.2152022,1172
Sumner,IA,Iowa,Bremer,50674,42.8474801,-92.0915633,2028
Waverly,IA,Iowa,Bremer,50677,42.7258142,-92.4754626,9874
Oneonta,NY,New York,Otsego,13820,42.4528571,-75.0637746,13901
O'Neill,NE,Nebraska,Holt,68763,42.4577811,-98.6475872,3705
Wixom,MI,Michigan,Oakland,48393,42.5247555,-83.5363268,13498
Lawrence,MA,Massachusetts,Essex,01843 01840 01841 01842,42.7070354,-71.1631137,76377
Lynn,MA,Massachusetts,Essex,01905 01904 01902 01901 01903 01910,42.466763,-70.9494939,90329
Salem,MA,Massachusetts,Essex,01970 01971,42.51954,-70.8967155,41340
Beverly,MA,Massachusetts,Essex,01915 01965,42.5584284,-70.8800491,39502
Gloucester,MA,Massachusetts,Essex,01930 01931,42.6159286,-70.6619888,28789
Newburyport,MA,Massachusetts,Essex,1950,42.8125913,-70.8772751,17416
Peabody,MA,Massachusetts,Essex,01960 01961,42.5278731,-70.9286609,51251
Bloomfield,NE,Nebraska,Knox,68718,42.5988909,-97.6456195,1028
Mount Pleasant,WI,Wisconsin,Racine,53405 53406 53403 53177,42.697431,-87.855774,26197
Albany,NY,New York,Albany,12208 12209 12204 12206 12207 12202 12203 12205 12210 12222 12201 12212 12214 12220 12223 12224 12225 12226 12227 12228 12229 12230 12231 12232 12233 12234 12235 12236 12237 12238 12239 12240 12241 12242 12243 12244 12245 12246 12247 12248 12249 12250 12255 12257 12260 12261 12288,42.6525793,-73.7562317,97856
Cohoes,NY,New York,Albany,12047,42.7742446,-73.7001187,16168
Cortland,NY,New York,Cortland,13045,42.6011813,-76.1804843,19204
Williamston,MI,Michigan,Ingham,48895,42.6889235,-84.2830245,3854
Wayland,MI,Michigan,Allegan,49348,42.6739208,-85.6447438,4079
Ponca,NE,Nebraska,Dixon,68770,42.5624971,-96.7055918,961
North Adams,MA,Massachusetts,Berkshire,1247,42.700915,-73.1087148,13708
Norwich,NY,New York,Chenango,13815,42.531184,-75.5235149,7190
Everett,MA,Massachusetts,Middlesex,2149,42.40843,-71.0536625,41667
Lowell,MA,Massachusetts,Middlesex,01851 01850 01852 01854 01853,42.6334247,-71.3161718,106519
Marlborough,MA,Massachusetts,Middlesex,1752,42.3459271,-71.5522874,38499
Waltham,MA,Massachusetts,Middlesex,02451 02452 02453 02454 02455,42.3764852,-71.2356113,60632
Cambridge,MA,Massachusetts,Middlesex,02142 02140 02141 02139 02138 02238,42.375097,-71.1056079,105162
Malden,MA,Massachusetts,Middlesex,2148,42.4250964,-71.066163,59450
Medford,MA,Massachusetts,Middlesex,02155 02153 02156,42.4184296,-71.1061639,56173
Melrose,MA,Massachusetts,Middlesex,2176,42.4584292,-71.0661633,26983
Newton,MA,Massachusetts,Middlesex,02464 02466 02461 02460 02462 02468 02465 02467 02458 02459 02456 02495,42.3370414,-71.2092214,85146
Worcester,MA,Massachusetts,Worcester,01608 01609 01610 01602 01603 01604 01605 01606 01607 01601 01613 01614 01615 01653 01655,42.2625932,-71.8022934,181045
Fitchburg,MA,Massachusetts,Worcester,1420,42.5834228,-71.8022956,40318
Gardner,MA,Massachusetts,Worcester,01440 01441,42.5750883,-71.998133,20228
Leominster,MA,Massachusetts,Worcester,1453,42.5250906,-71.759794,40759
Dubuque,IA,Iowa,Dubuque,52002 52003 52001 52004 52099,42.5005583,-90.6645718,57637
Fort Dodge,IA,Iowa,Webster,50501,42.4974694,-94.1680158,25206
Waterloo,IA,Iowa,Black Hawk,50707 50703 50702 50701 50704,42.4927641,-92.3429631,68406
Evansdale,IA,Iowa,Black Hawk,50707,42.4691543,-92.281017,4751
Ithaca,NY,New York,Tompkins,14853 14850 14851 14852,42.4406284,-76.4966071,30014
Corning,NY,New York,Steuben,14830 14831,42.1428521,-77.0546903,11183
Hornell,NY,New York,Steuben,14843,42.3278477,-77.6611025,8563
Dunkirk,NY,New York,Chautauqua,14048,42.4795019,-79.3339324,12563
Jamestown,NY,New York,Chautauqua,14701 14702,42.0970023,-79.2353259,31146
Sioux City,IA,Iowa,Woodbury,51106 51104 51105 51103 51101 51108 51109 51111 51102,42.4999942,-96.4003069,82684
Lake City,IA,Iowa,Calhoun,51449,42.2674828,-94.7338704,1727
Webster City,IA,Iowa,Hamilton,50595,42.4694184,-93.816054,8070
Eldora,IA,Iowa,Hardin,50627,42.360816,-93.0996464,2732
Northampton,MA,Massachusetts,Hampshire,01060 01062 01063 01053 01061,42.3250896,-72.6412013,28549
Olean,NY,New York,Cattaraugus,14760,42.077565,-78.4297419,14452
Salamanca,NY,New York,Cattaraugus,14779,42.1578412,-78.7150311,5815
Hudson,NY,New York,Columbia,12534,42.2528649,-73.790959,6713
Boston,MA,Massachusetts,Suffolk,02120 02121 02122 02124 02125 02126 02127 02128 02129 02210 02215 02467 02119 02118 02111 02110 02113 02115 02114 02116 02199 02134 02136 02135 02132 02131 02130 02203 02163 02152 02108 02109 02112 02117 02123 02133 02137 02196 02201 02204 02205 02206 02211 02212 02217 02222 02241 02266 02283 02284 02293 02297 02298,42.3584308,-71.0597732,617594
Chelsea,MA,Massachusetts,Suffolk,2150,42.3917638,-71.0328284,35177
Revere,MA,Massachusetts,Suffolk,2151,42.4084302,-71.0119948,51755
Neligh,NE,Nebraska,Antelope,68756,42.1286177,-98.0297887,1599
Ypsilanti,MI,Michigan,Washtenaw,48198 48197,42.2411499,-83.6129939,19435
Binghamton,NY,New York,Broome,13904 13905 13901 13903,42.0986867,-75.9179738,47376
Quincy,MA,Massachusetts,Norfolk,02169 02171 02170 02269,42.2528772,-71.0022705,92271
Chicopee,MA,Massachusetts,Hampden,01020 01022 01013 01014 01021,42.1487043,-72.6078672,55298
Westfield,MA,Massachusetts,Hampden,01086 01085,42.1250929,-72.749538,41094
West Springfield,MA,Massachusetts,Hampden,01089 01090,42.1070215503,-72.6351252226,28391
Holyoke,MA,Massachusetts,Hampden,01040 01041,42.2042587,-72.6162009,39880
Springfield,MA,Massachusetts,Hampden,01151 01118 01119 01199 01129 01128 01107 01105 01104 01103 01109 01108 01101 01102 01111 01115 01138 01139 01144 01152,42.1014831,-72.589811,153060
Brockton,MA,Massachusetts,Plymouth,02301 02302 02303 02304 02305,42.0834335,-71.0183787,93810
Belle Plaine,IA,Iowa,Benton,52208,41.8969417,-92.2782405,2534
Shellsburg,IA,Iowa,Benton,52332,42.0944408,-91.8693468,983
Vinton,IA,Iowa,Benton,52349,42.1686061,-92.0235139,5257
Cedar Rapids,IA,Iowa,Linn,52404 52402 52401 52405 52411 52403 52406 52407 52408 52409 52410 52497 52498 52499,42.0083328,-91.6440683,126326
Elmira,NY,New York,Chemung,14901 14905 14904 14902,42.0897965,-76.8077338,29200
Albion,PA,Pennsylvania,Erie,16401 16475,41.8906112,-80.3664542,1516
Corry,PA,Pennsylvania,Erie,16407,41.9203337,-79.6403287,6605
Cranesville,PA,Pennsylvania,Erie,16410,41.9050557,-80.3436755,638
Edinboro,PA,Pennsylvania,Erie,16412 16444,41.8742225,-80.1317236,6438
Elgin,PA,Pennsylvania,Erie,16407 16413,41.9031113,-79.7436625,218
Erie,PA,Pennsylvania,Erie,16546 16510 16511 16508 16507 16503 16501 16504 16502 16512 16514 16515 16522 16530 16531 16534 16538 16541 16544 16550 16553 16565,42.1292241,-80.085059,101786
Girard,PA,Pennsylvania,Erie,16417,42.0003337,-80.3181193,3104
Lake City,PA,Pennsylvania,Erie,16423,42.0142229,-80.3453435,3031
McKean,PA,Pennsylvania,Erie,16426,41.9981659,-80.1409959,388
Mill Village,PA,Pennsylvania,Erie,16427 16441,41.8764448,-79.9714419,412
North East,PA,Pennsylvania,Erie,16428,42.2156131,-79.8342163,4294
Platea,PA,Pennsylvania,Erie,16417 16410,41.9503336,-80.3281195,430
Union City,PA,Pennsylvania,Erie,16438,41.8995001,-79.8453298,3320
Waterford,PA,Pennsylvania,Erie,16441,41.942833,-79.9844968,1517
Wattsburg,PA,Pennsylvania,Erie,16442,42.0036652,-79.8108844,403
Wesleyville,PA,Pennsylvania,Erie,16510,42.1403346,-80.0150553,3341
Onawa,IA,Iowa,Monona,51040,42.0266548,-96.0972376,2998
Carroll,IA,Iowa,Carroll,51401,42.0658184,-94.8669304,10103
Manning,IA,Iowa,Carroll,51455,41.9091528,-95.0649917,1500
Jefferson,IA,Iowa,Greene,50129,42.0152609,-94.3774684,4345
Kingston,NY,New York,Ulster,12401 12402,41.9270367,-73.9973608,23893
Chicago,IL,Illinois,Cook,60018 60649 60641 60640 60643 60642 60645 60644 60647 60646 60616 60617 60614 60615 60612 60613 60610 60611 60618 60619 60661 60827 60638 60639 60634 60636 60637 60630 60631 60632 60633 60605 60604 60607 60606 60601 60603 60602 60609 60608 60106 60660 60659 60652 60653 60656 60657 60654 60655 60651 60623 60622 60621 60620 60626 60625 60624 60629 60628 60707 60664 60666 60668 60669 60670 60673 60674 60675 60677 60678 60680 60681 60684 60685 60686 60687 60688 60689 60690 60691 60693 60694 60695 60696 60697 60699 60701,41.850033,-87.6500523,2695598
Campton Hills,IL,Illinois,Kane,60119 60175 60124 60183,41.93749,-88.397849,11131
Attleboro,MA,Massachusetts,Bristol,2703,41.9445441,-71.2856082,43593
Fall River,MA,Massachusetts,Bristol,02724 02723 02720 02721 02790 02747 02722,41.7014912,-71.1550451,88857
Fairview,NY,New York,Dutchess,12601,41.7237046,-73.9198589,5515
Beacon,NY,New York,Dutchess,12508,41.5048159,-73.9695832,15541
Poughkeepsie,NY,New York,Dutchess,12601 12603 12602,41.7003713,-73.9209701,32736
Oakland,NE,Nebraska,Burt,68045,41.8358265,-96.4669709,1244
East Hartford,CT,Connecticut,Hartford,06108 06118 06128 06138,41.7823216,-72.6120346,51252
Glastonbury Center,CT,Connecticut,Hartford,6033,41.7009328,-72.5995347,7387
Hazardville,CT,Connecticut,Hartford,6082,41.9873187,-72.5448093,4599
Kensington,CT,Connecticut,Hartford,6037,41.6353769,-72.7687083,8459
Crystal Lake,CT,Connecticut,Tolland,6029,41.9317636,-72.3784156,1945
Clinton,IA,Iowa,Clinton,52732 52733 52734 52736,41.8444735,-90.1887379,26885
East Brooklyn,CT,Connecticut,Windham,6234,41.7967653,-71.8972946,1638
Alba,PA,Pennsylvania,Bradford,17724 16947 16910,41.7050749,-76.8282913,157
Athens,PA,Pennsylvania,Bradford,18810,41.9572965,-76.5179991,3367
Burlington,PA,Pennsylvania,Bradford,18814,41.779797,-76.607448,156
Canton,PA,Pennsylvania,Bradford,17724,41.656464,-76.8532927,1976
Le Raysville,PA,Pennsylvania,Bradford,18829,41.8386862,-76.1802078,290
Monroe,PA,Pennsylvania,Bradford,18832,41.7123462,-76.4759213,554
New Albany,PA,Pennsylvania,Bradford,18833,41.6000752,-76.4418868,356
Rome,PA,Pennsylvania,Bradford,18837,41.8584081,-76.3407699,441
Sayre,PA,Pennsylvania,Bradford,18840,41.9789631,-76.515499,5587
South Waverly,PA,Pennsylvania,Bradford,18840,41.9975741,-76.5371665,1027
Sylvania,PA,Pennsylvania,Bradford,16947 16945,41.8050744,-76.8569033,219
Towanda,PA,Pennsylvania,Bradford,18848,41.767575,-76.4427188,2919
Troy,PA,Pennsylvania,Bradford,16947,41.7859079,-76.7880114,1354
Wyalusing,PA,Pennsylvania,Bradford,18853,41.6681309,-76.2618786,596
Bradford,PA,Pennsylvania,McKean,16701,41.9558963,-78.6439164,8770
Eldred,PA,Pennsylvania,McKean,16731,41.9578425,-78.3852953,825
Kane,PA,Pennsylvania,McKean,16735,41.6628394,-78.8111427,3730
Lewis Run,PA,Pennsylvania,McKean,16738,41.870896,-78.6614165,617
Mount Jewett,PA,Pennsylvania,McKean,16740,41.725618,-78.6383591,919
Port Allegany,PA,Pennsylvania,McKean,16743,41.810898,-78.2797352,2157
Smethport,PA,Pennsylvania,McKean,16749,41.8111748,-78.4447413,1655
Harlan,IA,Iowa,Shelby,51537 51593,41.653044,-95.3255541,5106
Grinnell,IA,Iowa,Poweshiek,50112,41.7430494,-92.7224124,9218
Iowa City,IA,Iowa,Johnson,52245 52246 52240 52242 52243 52244,41.6611277,-91.5301683,67862
Eastlake,OH,Ohio,Lake,44095 44097,41.6539359,-81.4503924,18577
Grand River,OH,Ohio,Lake,44045,41.7361547,-81.2812144,399
Kirtland,OH,Ohio,Lake,44094,41.6289365,-81.3614985,6866
Kirtland Hills,OH,Ohio,Lake,44060,41.6239365,-81.3070506,646
Lakeline,OH,Ohio,Lake,44095,41.6594912,-81.4542814,226
Madison,OH,Ohio,Lake,44057,41.7711633,-81.049819,3184
Mentor,OH,Ohio,Lake,44060 44061,41.6661573,-81.339552,47159
Mentor-On-The-Lake,OH,Ohio,Lake,44060,41.7134922,-81.3650518,7443
North Perry,OH,Ohio,Lake,44081,41.7783808,-81.1498216,893
Painesville,OH,Ohio,Lake,44077,41.7244885,-81.245657,19563
Perry,OH,Ohio,Lake,44081,41.7603259,-81.1409322,1663
Timberlake,OH,Ohio,Lake,44095,41.6658798,-81.4431694,675
Waite Hill,OH,Ohio,Lake,44094,41.6186592,-81.3840001,471
Wickliffe,OH,Ohio,Lake,44092,41.6053266,-81.4534492,12750
Willoughby,OH,Ohio,Lake,44094 44096,41.6397696,-81.4065011,22268
Willoughby Hills,OH,Ohio,Lake,44094 44092,41.5983823,-81.4184471,9485
Willowick,OH,Ohio,Lake,44095,41.6331034,-81.4687274,14171
Blooming Valley,PA,Pennsylvania,Crawford,16327 16433 16335,41.6811669,-80.04089,337
Cambridge Springs,PA,Pennsylvania,Crawford,16403,41.8036675,-80.0564443,2595
Centerville,PA,Pennsylvania,Crawford,16404,41.7361695,-79.7631081,218
Cochranton,PA,Pennsylvania,Crawford,16314,41.5200534,-80.0483929,1136
Conneaut Lake,PA,Pennsylvania,Crawford,16316,41.6033875,-80.3053416,653
Conneautville,PA,Pennsylvania,Crawford,16406,41.757833,-80.3678424,774
Hydetown,PA,Pennsylvania,Crawford,16354 16328,41.6525587,-79.7269972,526
Linesville,PA,Pennsylvania,Crawford,16424,41.6561656,-80.4239562,1040
Meadville,PA,Pennsylvania,Crawford,16335 16388,41.6414438,-80.1514484,13388
Saegertown,PA,Pennsylvania,Crawford,16433,41.7189447,-80.1475583,997
Spartansburg,PA,Pennsylvania,Crawford,16434,41.8239463,-79.6836626,305
Springboro,PA,Pennsylvania,Crawford,16435,41.800611,-80.3689538,477
Titusville,PA,Pennsylvania,Crawford,16354,41.6270036,-79.6736631,5601
Townville,PA,Pennsylvania,Crawford,16360,41.677835,-79.8797767,323
Venango,PA,Pennsylvania,Crawford,16440,41.7725563,-80.1131125,239
Woodcock,PA,Pennsylvania,Crawford,16440 16433,41.7547787,-80.0856119,157
North Bend,NE,Nebraska,Dodge,68649,41.4619485,-96.7797515,1177
Scribner,NE,Nebraska,Dodge,68057,41.6666664,-96.6658622,857
Harbor View,OH,Ohio,Lucas,43616 43434,41.6933811,-83.4443765,123
Maumee,OH,Ohio,Lucas,43537,41.5628294,-83.6538244,14286
Oregon,OH,Ohio,Lucas,43616,41.6436603,-83.4868768,20291
Ottawa Hills,OH,Ohio,Lucas,43615 43606,41.6642169,-83.6432694,4517
Toledo,OH,Ohio,Lucas,43615 43611 43613 43612 43614 43610 43606 43607 43604 43605 43608 43609 43620 43623 43601 43603 43635 43652 43654 43656 43657 43659 43660 43661 43666 43667 43681 43682 43697 43699,41.6639383,-83.555212,287208
Bryan,OH,Ohio,Williams,43506,41.4747732,-84.5524508,8545
Darien,CT,Connecticut,Fairfield,6820,41.0787079,-73.4692873,20732
Georgetown,CT,Connecticut,Fairfield,06896 06897 06829,41.2556513,-73.4348438,1805
Factoryville,PA,Pennsylvania,Wyoming,18419,41.5631327,-75.7826932,1158
Laceyville,PA,Pennsylvania,Wyoming,18623,41.6459089,-76.1613189,379
Meshoppen,PA,Pennsylvania,Wyoming,18630,41.6142427,-76.0465918,563
Nicholson,PA,Pennsylvania,Wyoming,18446,41.6261882,-75.78047,767
Tunkhannock,PA,Pennsylvania,Wyoming,18657,41.5386878,-75.946588,1836
Durham,CT,Connecticut,Middlesex,6422,41.4817647,-72.6812059,2933
East Hampton,CT,Connecticut,Middlesex,6424,41.5759325,-72.5025877,2691
Higganum,CT,Connecticut,Middlesex,06438 06441,41.4970432,-72.5570348,1698
East Haven,CT,Connecticut,New Haven,06513 06512,41.2762081,-72.8684337,29257
Middletown,NY,New York,Orange,10940,41.4459271,-74.4229341,28086
Newburgh,NY,New York,Orange,12550 12551 12552,41.5034271,-74.0104179,28866
Port Jervis,NY,New York,Orange,12771,41.3750937,-74.692663,8828
Berea,OH,Ohio,Cuyahoga,44017,41.3661614,-81.8543026,19093
Bratenahl,OH,Ohio,Cuyahoga,44108,41.5425502,-81.626238,1197
Brecksville,OH,Ohio,Cuyahoga,44141,41.3197763,-81.6267904,13656
Broadview Heights,OH,Ohio,Cuyahoga,44147,41.3139426,-81.6851271,19400
Brooklyn,OH,Ohio,Cuyahoga,44144,41.4397736,-81.7354098,11169
Brooklyn Heights,OH,Ohio,Cuyahoga,44131,41.4253299,-81.6881848,1543
Brook Park,OH,Ohio,Cuyahoga,44142,41.3983838,-81.8045788,19212
Chagrin Falls,OH,Ohio,Cuyahoga,44022,41.4361644,-81.3865012,4113
Cleveland,OH,Ohio,Cuyahoga,44135 44119 44113 44112 44111 44110 44115 44114 44144 44128 44127 44120 44104 44105 44106 44101 44102 44103 44108 44109 44181 44188 44190 44191 44192 44193 44194 44195 44197 44198 44199,41.4994954,-81.6954088,396815
Cleveland Heights,OH,Ohio,Cuyahoga,44118 44112 44121 44106,41.5200518,-81.556235,46121
Cuyahoga Heights,OH,Ohio,Cuyahoga,44125 44105,41.4353301,-81.6573501,638
East Cleveland,OH,Ohio,Cuyahoga,44112,41.5331066,-81.5790137,17843
Euclid,OH,Ohio,Cuyahoga,44132 44119 44117 44123,41.5931049,-81.5267873,48920
Fairview Park,OH,Ohio,Cuyahoga,44126,41.4414366,-81.8643039,16826
Garfield Heights,OH,Ohio,Cuyahoga,44125 44105,41.4169974,-81.6059581,28849
Gates Mills,OH,Ohio,Cuyahoga,44040,41.5175519,-81.4034477,2270
Glenwillow,OH,Ohio,Cuyahoga,44139,41.3617214,-81.4695602,923
Highland Heights,OH,Ohio,Cuyahoga,44143,41.5519954,-81.4784522,8345
Hunting Valley,OH,Ohio,Cuyahoga,44022,41.4892194,-81.401781,705
Independence,OH,Ohio,Cuyahoga,44131,41.3686645,-81.6379033,7133
Lakewood,OH,Ohio,Cuyahoga,44107,41.4819932,-81.7981908,52131
Linndale,OH,Ohio,Cuyahoga,44135 44111,41.4467173,-81.767078,179
Lyndhurst,OH,Ohio,Cuyahoga,44124 44122,41.5200523,-81.4887315,14001
Maple Heights,OH,Ohio,Cuyahoga,44137,41.4153313,-81.565956,23138
Mayfield,OH,Ohio,Cuyahoga,44040 44143,41.5519952,-81.4392828,3460
Mayfield Heights,OH,Ohio,Cuyahoga,44124,41.5192189,-81.457896,19155
Middleburg Heights,OH,Ohio,Cuyahoga,44130,41.3614401,-81.812912,15946
Moreland Hills,OH,Ohio,Cuyahoga,44022,41.4478312,-81.4276153,3320
Johnsonburg,PA,Pennsylvania,Elk,15845,41.4906172,-78.675026,2483
Ridgway,PA,Pennsylvania,Elk,15853,41.4203391,-78.7286388,4078
Saint Marys,PA,Pennsylvania,Elk,15857,41.4278393,-78.5608556,13070
Tionesta,PA,Pennsylvania,Forest,16353,41.49534,-79.4558798,483
Emlenton,PA,Pennsylvania,Venango,16373,41.1772836,-79.7078275,625
Bowling Green,OH,Ohio,Wood,43402 43403,41.3747744,-83.6513229,30028
Northwood,OH,Ohio,Wood,43619,41.607272,-83.4688204,5265
Perrysburg,OH,Ohio,Wood,43551 43552,41.556996,-83.627157,20623
Rossford,OH,Ohio,Wood,43551 43460,41.6097726,-83.5643782,6293
Driftwood,PA,Pennsylvania,Cameron,15832,41.3397846,-78.134172,67
Emporium,PA,Pennsylvania,Cameron,15834,41.5114521,-78.2352872,2073
Matamoras,PA,Pennsylvania,Pike,18336,41.3687049,-74.7001632,2469
Duboistown,PA,Pennsylvania,Lycoming,17702,41.2225781,-77.0369123,1205
Hughesville,PA,Pennsylvania,Lycoming,17737,41.2411926,-76.7238458,2128
Jersey Shore,PA,Pennsylvania,Lycoming,17740,41.2020171,-77.2644152,4361
Montgomery,PA,Pennsylvania,Lycoming,17752,41.1703592,-76.8769076,1579
Montoursville,PA,Pennsylvania,Lycoming,17754,41.2542459,-76.9205199,4615
Muncy,PA,Pennsylvania,Lycoming,17756,41.2056373,-76.7855152,2477
Picture Rocks,PA,Pennsylvania,Lycoming,17762 17737,41.2798029,-76.7130116,678
Salladasburg,PA,Pennsylvania,Lycoming,17740,41.2772957,-77.225804,238
South Williamsport,PA,Pennsylvania,Lycoming,17702,41.2320232,-76.9991341,6379
